,Unnamed: 0,Title,Company,Job_Type,Job_Link,Details,Day_Posted,Country,Governorate,City,Class,score
335,335,Accountant,Confidential,Full Time,https://wuzzuf.net/jobs/p/PvQIvfVAq8SY-Accountant-Giza-Egypt,"Confidential - Giza, Giza, Egypt 25 days ago",,Egypt, Giza,,Business Analyst,0.4310828149318695
336,336,Key Account Manager,Egypro FME,Full Time,https://wuzzuf.net/jobs/p/ORbDEuFyk6jV-Key-Account-Manager-Egypro-FME-Cairo-Egypt,"Egypro FME - Maadi, Cairo, Egypt 19 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.3729107081890106
337,337,Senior Flutter Developer,e Aswaaq Misr,Full Time,https://wuzzuf.net/jobs/p/cvAQAyUKAIlV-Senior-Flutter-Developer-e-Aswaaq-Misr-Giza-Egypt,"e Aswaaq Misr - Smart Village, Giza, Egypt 19 days ago",,Egypt, Giza,Smart Village,Data Scientist,0.21382449567317963
338,338,Business Analyst | German Speaker,Expleo,Full Time,https://wuzzuf.net/jobs/p/1Yzbcn0XZ1yj-Business-Analyst-German-Speaker-Expleo-Cairo-Egypt,"Expleo - Maadi, Cairo, Egypt 25 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.9741165637969971
339,339,Media Buyer,Confidential,Full Time,https://wuzzuf.net/jobs/p/cyNlnESEla5v-Media-Buyer-Giza-Egypt,"Confidential - Giza, Egypt 26 days ago",,Egypt,Giza,,Data Entry,0.23701797425746918
340,340,HR Specialist,Elkenany Group,Full Time,https://wuzzuf.net/jobs/p/Fh83wbw7Hpwp-HR-Specialist-Elkenany-Group-Cairo-Egypt,"Elkenany Group - Maadi, Cairo, Egypt 20 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.3119310438632965
341,341,Financial Accountant,KONCPTS | SUULLBB,Full Time,https://wuzzuf.net/jobs/p/0qAE7NmN34YF-Financial-Accountant-KONCPTS-SUULLBB-Cairo-Egypt,"KONCPTS | SUULLBB - New Cairo, Cairo, Egypt 20 days ago",,Egypt, Cairo,New Cairo,Business Analyst,0.3264090120792389
342,342,Planning Engineer,Confidential,Full Time,https://wuzzuf.net/jobs/p/LFvAYdeT7ke8-Planning-Engineer-Cairo-Egypt,"Confidential - 10th of Ramadan City, Cairo, Egypt 20 days ago",,Egypt, Cairo,,Business Analyst,0.3493908941745758
343,343,Senior Node JS Developer - onsite,Edentech,Full Time,https://wuzzuf.net/jobs/p/gZZByZEyHFgU-Senior-Node-JS-Developer---onsite-Edentech-Cairo-Egypt,"Edentech - Heliopolis, Cairo, Egypt 20 days ago",,Egypt, Cairo,,Business Analyst,0.2221042960882187
344,344,Procurement Specialist- Foreign & Local,T&D Design,Full Time,https://wuzzuf.net/jobs/p/8Zg2pqSGar5N-Procurement-Specialist--Foreign-Local-TD-Design-Cairo-Egypt,"T&D Design - New Cairo, Cairo, Egypt 20 days ago",,Egypt, Cairo,New Cairo,Business Analyst,0.28607967495918274
345,345,"Technologist-Laboratory, Assoc","Halliburton Energy Services, Inc.",Full Time,https://wuzzuf.net/jobs/p/GAp5AAOgS8Zx-Technologist-Laboratory-Assoc-Halliburton-Energy-Services-Inc-Cairo-Egypt,"Halliburton Energy Services, Inc. - Cairo, Egypt 26 days ago",,Egypt,Cairo,,Business Analyst,0.22321319580078125
346,346,Civil Engineer (New Factory Project ),Chint Egemac,Full Time,https://wuzzuf.net/jobs/p/W4CmznNRwdhv-Civil-Engineer-New-Factory-Project-Chint-Egemac-Giza-Egypt,"Chint Egemac - 6th of October, Giza, Egypt 20 days ago",,Egypt, Giza,,Data Entry,0.2211514562368393
347,347,Social Media Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/Se2Di9J1wejC-Social-Media-Specialist-Cairo-Egypt,"Confidential - Cairo, Egypt 20 days ago",,Egypt,Cairo,,Business Analyst,0.1891133189201355
348,348,Junior Marketing Manager,QARA,Full Time,https://wuzzuf.net/jobs/p/IosIT3oOD7dg-Junior-Marketing-Manager-QARA-Cairo-Egypt,"QARA - New Cairo, Cairo, Egypt 26 days ago",,Egypt, Cairo,New Cairo,Business Analyst,0.31159093976020813
349,349,Performance Marketing internship,Osolutions,Internship,https://wuzzuf.net/internship/PY1i8QxKSuHX-Performance-Marketing-internship-Osolutions-Cairo-Egypt,"Osolutions - Sheraton, Cairo, Egypt 26 days ago",,Egypt, Cairo,Sheraton,Business Analyst,0.2884306013584137
350,350,Media Buyer & Social Media Specialist,Safa Soft,Full Time,https://wuzzuf.net/jobs/p/lCrDy3KzJ3pK-Media-Buyer-Social-Media-Specialist-Safa-Soft-Cairo-Egypt,"Safa Soft - Maadi, Cairo, Egypt 26 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.2214101254940033
351,351,Payroll Specialist,Milkys - The Milkman,Full Time,https://wuzzuf.net/jobs/p/9Igz0hTBTCkX-Payroll-Specialist-Milkys---The-Milkman-Giza-Egypt,"Milkys - The Milkman - 6th of October, Giza, Egypt 26 days ago",,Egypt, Giza,,Business Analyst,0.27340275049209595
352,352,Business Consultant,iSON Xperiences Egypt,Full Time,https://wuzzuf.net/jobs/p/b1mz0Kk7XYnP-Business-Consultant-iSON-Xperiences-Egypt-Cairo-Egypt,"iSON Xperiences Egypt - Heliopolis, Cairo, Egypt 26 days ago",,Egypt, Cairo,,Business Analyst,0.7650442123413086
353,353,Senior Linux System Admin (+ 3 years of pure Linux administration experience),3D Diagnostix,Full Time,https://wuzzuf.net/jobs/p/65hX1sWEHmit-Senior-Linux-System-Admin-3-years-of-pure-Linux-administration-experience-3D-Diagnostix-Cairo-Egypt,"3D Diagnostix - Maadi, Cairo, Egypt 26 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.20270569622516632
354,354,IT Manager- Sap User,Confidential,Full Time,https://wuzzuf.net/jobs/p/SL1tmEfZVCGy-IT-Manager--Sap-User-Cairo-Egypt,"Confidential - Obour City, Cairo, Egypt 27 days ago",,Egypt, Cairo,Obour City,Business Analyst,0.26213154196739197
355,355,Senior Digital Marketing Executive,Seldar Egypt,Full Time,https://wuzzuf.net/jobs/p/HZEvda8ANR3Z-Senior-Digital-Marketing-Executive-Seldar-Egypt-Cairo-Egypt,"Seldar Egypt - New Cairo, Cairo, Egypt 27 days ago",,Egypt, Cairo,New Cairo,Data Analyst,0.18913811445236206
356,356,"Senior Associate, Transport Systems",Institute for Transportation and Development Policy (ITDP),Full Time,https://wuzzuf.net/jobs/p/1YMadAci8Kks-Senior-Associate-Transport-Systems-Institute-for-Transportation-and-Development-Policy-ITDP-Cairo-Egypt,"Institute for Transportation and Development Policy (ITDP) - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.29205018281936646
357,357,Quality Assurance & Systems Section Head,GB Corp,Full Time,https://wuzzuf.net/jobs/p/Amwbxkymqxuy-Quality-Assurance-Systems-Section-Head-GB-Corp-Giza-Egypt,"GB Corp - Abu Rawash, Giza, Egypt 21 days ago",,Egypt, Giza,Abu Rawash,Business Analyst,0.23856158554553986
359,359,Assistant Branch Manager,AGA,Full Time,https://wuzzuf.net/jobs/p/8H3NBIQQqMCa-Assistant-Branch-Manager-AGA-Cairo-Egypt,"AGA - Downtown, Cairo, Egypt 2 days ago",2 days ago,Egypt, Cairo,,Business Analyst,0.24179933965206146
360,360,Performance Marketing Manager,Khales,Full Time,https://wuzzuf.net/jobs/p/0Kd3vB8yEPcu-Performance-Marketing-Manager-Khales-Cairo-Egypt,"Khales - Cairo, Egypt 2 days ago",2 days ago,Egypt,Cairo,,Business Analyst,0.2415953129529953
361,361,IOT Engineer,Noases,Full Time,https://wuzzuf.net/jobs/p/qdJzTwunnxg7-IOT-Engineer-Noases-Cairo-Egypt,"Noases - Cairo, Egypt 26 days ago",,Egypt,Cairo,,Data Architect,0.23847457766532898
362,362,Digital Marketing Executive,Gannat Elkhulood,Full Time,https://wuzzuf.net/jobs/p/oTnWeMpDkCha-Digital-Marketing-Executive-Gannat-Elkhulood-Cairo-Egypt,"Gannat Elkhulood - Mokattam, Cairo, Egypt 3 days ago",3 days ago,Egypt, Cairo,Mokattam,Data Entry,0.20150695741176605
363,363,Media buyer,Confidential,Full Time,https://wuzzuf.net/jobs/p/0RzcFkcdeRAI-Media-buyer-Cairo-Egypt,"Confidential - Maadi, Cairo, Egypt 3 days ago",3 days ago,Egypt, Cairo,Maadi,Data Entry,0.2818821370601654
364,364,Senior Frontend Developer- Angular,Egabi FSI,Full Time,https://wuzzuf.net/jobs/p/Hl7HIse7kaKv-Senior-Frontend-Developer--Angular-Egabi-FSI-Cairo-Egypt,"Egabi FSI - Sheraton, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Sheraton,Business Analyst,0.2338958978652954
365,365,SEO Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/22XqZupxsxdt-SEO-Specialist-Cairo-Egypt,"Confidential - Cairo, Egypt 4 days ago",4 days ago,Egypt,Cairo,,Data Entry,0.20911622047424316
366,366,Social Media buyer specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/KBzbbFc2gcjU-Social-Media-buyer-specialist-Cairo-Egypt,"Confidential - Heliopolis, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,,Business Analyst,0.2093438059091568
368,368,Examiner-in-Charge/Certified Insurance Examiner CIE/ MCM (Full-time Remote),Intaratalent,Full Time,https://wuzzuf.net/jobs/p/8lXw6VvMwf9n-Examiner-in-ChargeCertified-Insurance-Examiner-CIE-MCM-Full-time-Remote-Intaratalent-Alexandria-Egypt,"Intaratalent - Alexandria, Egypt 27 days ago",,Egypt,Alexandria,,Business Analyst,0.2193748503923416
369,369,"Senior Examiner / Accredited Insurance Examiner AIE / CIE (Full-time, Remote)",Intaratalent,Full Time,https://wuzzuf.net/jobs/p/IbFWRLz1dE56-Senior-Examiner-Accredited-Insurance-Examiner-AIE-CIE-Full-time-Remote-Intaratalent-Alexandria-Egypt,"Intaratalent - Alexandria, Egypt 27 days ago",,Egypt,Alexandria,,Business Analyst,0.22458504140377045
370,370,Dispatcher,Confidential,Full Time,https://wuzzuf.net/jobs/p/piGGjWJ8wHYv-Dispatcher-Cairo-Egypt,"Confidential - New Heliopolis, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,New Heliopolis,Data Entry,0.28921908140182495
371,371,IT Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/ItEj9HtXBRKB-IT-Specialist-Cairo-Egypt,"Confidential - Obour City, Cairo, Egypt 4 days ago",4 days ago,Egypt, Cairo,Obour City,Data Architect,0.22991721332073212
372,372,Administrative Assistant,Integrated Technology Group,Full Time,https://wuzzuf.net/jobs/p/gyEFvqCFMrFH-Administrative-Assistant-Integrated-Technology-Group-Cairo-Egypt,"Integrated Technology Group - Heliopolis, Cairo, Egypt 27 days ago",,Egypt, Cairo,,Data Entry,0.23296023905277252
373,373,System Administrator,Nour Eldin Elsherif for Trading vehicles,Full Time,https://wuzzuf.net/jobs/p/t3K5sVVepTJd-System-Administrator-Nour-Eldin-Elsherif-for-Trading-vehicles-Giza-Egypt,"Nour Eldin Elsherif for Trading vehicles - Sheikh Zayed, Giza, Egypt 5 days ago",5 days ago,Egypt, Giza,Sheikh Zayed,Data Entry,0.21707040071487427
374,374,Senior Backend Developer{ .NET Core},RTR Software Solutions ,Full Time,https://wuzzuf.net/jobs/p/OB1idHqM2VXq-Senior-Backend-Developer-NET-Core-RTR-Software-Solutions-Cairo-Egypt,"RTR Software Solutions  - Nasr City, Cairo, Egypt 27 days ago",,Egypt, Cairo,Nasr City,Data Architect,0.2042631208896637
375,375,Digital Marketing Manager,Sky Distribution,Full Time,https://wuzzuf.net/jobs/p/vm75zzlqpViX-Digital-Marketing-Manager-Sky-Distribution-Giza-Egypt,"Sky Distribution - Sheikh Zayed, Giza, Egypt 27 days ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.20559532940387726
376,376,Senior Financial Analyst,Confidential,Full Time,https://wuzzuf.net/jobs/p/jRzTee5tMdTr-Senior-Financial-Analyst-Cairo-Egypt,"Confidential - Cairo, Egypt 6 days ago",6 days ago,Egypt,Cairo,,Business Analyst,0.33284425735473633
377,377,Senior Oracle developer,Algoriza,Full Time,https://wuzzuf.net/jobs/p/fReXagJfNLju-Senior-Oracle-developer-Algoriza-Giza-Egypt,"Algoriza - Giza, Egypt 27 days ago",,Egypt,Giza,,Data Architect,0.28769391775131226
378,378,Software Developer,Confidential,Part Time,https://wuzzuf.net/jobs/p/7udu0oDeuHuT-Software-Developer-Cairo-Egypt,"Confidential - Cairo, Egypt 6 days ago",6 days ago,Egypt,Cairo,,Data Engineer,0.22390882670879364
379,379,General Accountant,AccorHotel,Full Time,https://wuzzuf.net/jobs/p/X5M8XZ1BgATw-General-Accountant-AccorHotel-Cairo-Egypt,"AccorHotel - Cairo, Egypt 22 days ago",,Egypt,Cairo,,Business Analyst,0.3577274978160858
380,380,Marketing Specialist,PSH,Full Time,https://wuzzuf.net/jobs/p/mOKNb5JKfPoz-Marketing-Specialist-PSH-Cairo-Egypt,"PSH - Maadi, Cairo, Egypt 6 days ago",6 days ago,Egypt, Cairo,Maadi,Business Analyst,0.3644478917121887
381,381,Attorney 2,IQVIA Holdings Inc.,Full Time,https://wuzzuf.net/jobs/p/QsXcHt2OemXI-Attorney-2-IQVIA-Holdings-Inc-Cairo-Egypt,"IQVIA Holdings Inc. - Cairo, Egypt 30 days ago",,Egypt,Cairo,,Business Analyst,0.21979527175426483
382,382,Hotel Reservations Agent,Nugget Tours,Full Time,https://wuzzuf.net/jobs/p/UM60EeAaC6Oc-Hotel-Reservations-Agent-Nugget-Tours-Cairo-Egypt,"Nugget Tours - Downtown, Cairo, Egypt 7 days ago",7 days ago,Egypt, Cairo,,Data Entry,0.26515650749206543
383,383,Digital Marketing Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/6y4orrxFSL0O-Digital-Marketing-Manager-Alexandria-Egypt,"Confidential - Stanley, Alexandria, Egypt 22 days ago",,Egypt, Alexandria,Stanley,Data Entry,0.20559532940387726
384,384,"Sr. Manager, Country Compliance Officer - Egypt",CRE Venture Capital,Full Time,https://wuzzuf.net/jobs/p/br3Mb4O8baY5-Sr-Manager-Country-Compliance-Officer---Egypt-CRE-Venture-Capital-Cairo-Egypt,"CRE Venture Capital - Cairo, Egypt 23 days ago",,Egypt,Cairo,,Data Entry,0.22684141993522644
385,385,"Enterprise Account Manager, Egypt",Nutanix,Full Time,https://wuzzuf.net/jobs/p/o1P0peKTRFs1-Enterprise-Account-Manager-Egypt-Nutanix-Cairo-Egypt,"Nutanix - Cairo, Egypt 23 days ago",,Egypt,Cairo,,Business Analyst,0.2991746664047241
386,386,"Sr. Manager, Country Compliance Officer - Egypt",FinTech Collective,Full Time,https://wuzzuf.net/jobs/p/0sF6LM5hMsNq-Sr-Manager-Country-Compliance-Officer---Egypt-FinTech-Collective-Cairo-Egypt,"FinTech Collective - Cairo, Egypt 23 days ago",,Egypt,Cairo,,Data Entry,0.22684141993522644
387,387,"Sr. Manager, Country Compliance Officer - Egypt",Flutterwave Inc,Full Time,https://wuzzuf.net/jobs/p/q5jFBIAWgX8E-Sr-Manager-Country-Compliance-Officer---Egypt-Flutterwave-Inc-Cairo-Egypt,"Flutterwave Inc - Cairo, Egypt 23 days ago",,Egypt,Cairo,,Data Entry,0.22684141993522644
388,388,Construction Manager,GSEC,Full Time,https://wuzzuf.net/jobs/p/oae3ZblAvZja-Construction-Manager-GSEC-Cairo-Egypt,"GSEC - Cairo, Egypt 23 days ago",,Egypt,Cairo,,Business Analyst,0.23850755393505096
389,389,Senior Logistics Specialist ( import exp ),Hala Consulting ,Full Time,https://wuzzuf.net/jobs/p/U3uPowvgjX0N-Senior-Logistics-Specialist-import-exp-Hala-Consulting-Giza-Egypt,"Hala Consulting  - 6th of October, Giza, Egypt 23 days ago",,Egypt, Giza,,Data Entry,0.2495650053024292
390,390,System Administrator,Confidential,Full Time,https://wuzzuf.net/jobs/p/RASXtmjG3sY1-System-Administrator-Cairo-Egypt,"Confidential - Maadi, Cairo, Egypt 23 days ago",,Egypt, Cairo,Maadi,Data Entry,0.21707040071487427
391,391,software sales,Puzzle,Full Time,https://wuzzuf.net/jobs/p/ic8wL48itSdp-software-sales-Puzzle-Alexandria-Egypt,"Puzzle - Glim, Alexandria, Egypt 23 days ago",,Egypt, Alexandria,Glim,Data Entry,0.2173008918762207
392,392,Finance Director,ESLSCA University,Full Time,https://wuzzuf.net/jobs/p/y8aM3ZZapDF5-Finance-Director-ESLSCA-University-Giza-Egypt,"ESLSCA University - 6th of October, Giza, Egypt 10 days ago",,Egypt, Giza,,Business Analyst,0.32873064279556274
393,393,Stock Controller (Textile and Fashion),Confidential,Full Time,https://wuzzuf.net/jobs/p/oBoSwLmzxelp-Stock-Controller-Textile-and-Fashion-Giza-Egypt,"Confidential - 6th of October, Giza, Egypt 23 days ago",,Egypt, Giza,,Business Analyst,0.23544412851333618
394,394,Senior IT Specialist,Deutschland Technology Limited,Full Time,https://wuzzuf.net/jobs/p/DGahp7I4O9d7-Senior-IT-Specialist-Deutschland-Technology-Limited-Cairo-Egypt,"Deutschland Technology Limited - Obour City, Cairo, Egypt 10 days ago",,Egypt, Cairo,Obour City,Data Architect,0.21018455922603607
395,395,System Administrator,Safa International Travel,Full Time,https://wuzzuf.net/jobs/p/1I0stJVhEU2B-System-Administrator-Safa-International-Travel-Giza-Egypt,"Safa International Travel - Dokki, Giza, Egypt 10 days ago",,Egypt, Giza,Dokki,Data Entry,0.21707040071487427
396,396,Chartered Accountant,Oulabitex ,Full Time,https://wuzzuf.net/jobs/p/CAWUrd8YGeYH-Chartered-Accountant-Oulabitex-Cairo-Egypt,"Oulabitex  - 10th of Ramadan City, Cairo, Egypt 10 days ago",,Egypt, Cairo,,Business Analyst,0.2944137752056122
397,397,Sales and Customer Services Representative (Experienced),Ø§Ù„Ù†Ø§Ø¬Ø­ Ù„Ù„Ø®Ø¯Ù…Ø§Øª Ø§Ù„Ø·Ù„Ø§Ø¨ÙŠØ© ,Full Time,https://wuzzuf.net/jobs/p/KJeRz9KWgdO0-Sales-and-Customer-Services-Representative-Experienced-Ø§Ù„Ù†Ø§Ø¬Ø­-Ù„Ù„Ø®Ø¯Ù…Ø§Øª-Ø§Ù„Ø·Ù„Ø§Ø¨ÙŠØ©-Cairo-Egypt,"Ø§Ù„Ù†Ø§Ø¬Ø­ Ù„Ù„Ø®Ø¯Ù…Ø§Øª Ø§Ù„Ø·Ù„Ø§Ø¨ÙŠØ©  - Mokattam, Cairo, Egypt 11 days ago",,Egypt, Cairo,Mokattam,Business Analyst,0.2785884737968445
398,398,Digital Marketing Expert,acwme,Full Time,https://wuzzuf.net/jobs/p/uTRuQjVAA9OI-Digital-Marketing-Expert-acwme-Cairo-Egypt,"acwme - Downtown, Cairo, Egypt 11 days ago",,Egypt, Cairo,,Data Entry,0.1887570470571518
400,400,Full Stack Developer - PHP,Confidential,Full Time,https://wuzzuf.net/jobs/p/VkKYKAbvB67P-Full-Stack-Developer---PHP-Cairo-Egypt,"Confidential - Cairo, Egypt 24 days ago",,Egypt,Cairo,,Business Analyst,0.20324628055095673
401,401,Sales Coordinator,Eurotec-eg,Full Time,https://wuzzuf.net/jobs/p/VEOyLiRfYfKR-Sales-Coordinator-Eurotec-eg-Giza-Egypt,"Eurotec-eg - Giza, Egypt 24 days ago",,Egypt,Giza,,Business Analyst,0.34882980585098267
402,402,Senior Backend Developer (.NET),EDRAK Software,Full Time,https://wuzzuf.net/jobs/p/IiiNEvDaeDHC-Senior-Backend-Developer-NET-EDRAK-Software-Cairo-Egypt,"EDRAK Software - Maadi, Cairo, Egypt 24 days ago",,Egypt, Cairo,Maadi,Data Architect,0.21381445229053497
403,403,Senior Solution Architecture Engineer,Khales,Full Time,https://wuzzuf.net/jobs/p/SUDG8jYGuLPN-Senior-Solution-Architecture-Engineer-Khales-Cairo-Egypt,"Khales - Cairo, Egypt 24 days ago",,Egypt,Cairo,,Data Architect,0.28018099069595337
404,404,Pre-Approval Specialist - Alshrouk Hospital,Cleopatra Hospitals Group,Full Time,https://wuzzuf.net/jobs/p/uRr90fqZE24f-Pre-Approval-Specialist---Alshrouk-Hospital-Cleopatra-Hospitals-Group-Giza-Egypt,"Cleopatra Hospitals Group - Mohandessin, Giza, Egypt 24 days ago",,Egypt, Giza,Mohandessin,Data Entry,0.2144245207309723
405,405,Accountant,Mimo for women clothes,Part Time,https://wuzzuf.net/jobs/p/cVV5GOjQl0lM-Accountant-Mimo-for-women-clothes-Cairo-Egypt,"Mimo for women clothes - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.4310828149318695
407,407,Android Developer,Confidential,Full Time,https://wuzzuf.net/jobs/p/vGyzrzUJN9TU-Android-Developer-Cairo-Egypt,"Confidential - Heliopolis, Cairo, Egypt 12 days ago",,Egypt, Cairo,,Data Entry,0.23463508486747742
408,408,technical project coordinator,MOMENTUM,Full Time,https://wuzzuf.net/jobs/p/9Xuxyed7JYvt-technical-project-coordinator-MOMENTUM-Cairo-Egypt,"MOMENTUM - Cairo, Egypt 12 days ago",,Egypt,Cairo,,Data Scientist,0.20942597091197968
409,409,IT Help Desk Specialist,Kode Clubs - Hassan Allam Sports Clubs,Full Time,https://wuzzuf.net/jobs/p/mi2sl1nVrx1E-IT-Help-Desk-Specialist-Kode-Clubs---Hassan-Allam-Sports-Clubs-Cairo-Egypt,"Kode Clubs - Hassan Allam Sports Clubs - New Cairo, Cairo, Egypt 12 days ago",,Egypt, Cairo,New Cairo,Data Entry,0.22416342794895172
410,410,Telesales Manager,Hands of Hope Physical Therapy & Wellness,Full Time,https://wuzzuf.net/jobs/p/oKW7kltO5x5J-Telesales-Manager-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,"Hands of Hope Physical Therapy & Wellness - Cairo, Egypt 12 days ago",,Egypt,Cairo,,Business Analyst,0.25009825825691223
411,411,Supply Chain Manager,EAST ,Full Time,https://wuzzuf.net/jobs/p/PTkTL9jGQdtM-Supply-Chain-Manager-EAST-Cairo-Egypt,"EAST  - Maadi, Cairo, Egypt 24 days ago",,Egypt, Cairo,Maadi,Data Entry,0.2308887392282486
412,412,Human Resources Generalist,Helm Organization,Full Time,https://wuzzuf.net/jobs/p/ZebitELLIS9W-Human-Resources-Generalist-Helm-Organization-Cairo-Egypt,"Helm Organization - Maadi, Cairo, Egypt 24 days ago",,Egypt, Cairo,Maadi,Business Analyst,0.2847200334072113
413,413,Junior media buyer,Horizon Chemical for Special Chemicals ,Full Time,https://wuzzuf.net/jobs/p/RjDdaFUopVjd-Junior-media-buyer-Horizon-Chemical-for-Special-Chemicals-Alexandria-Egypt,"Horizon Chemical for Special Chemicals  - Alexandria, Egypt 12 days ago",,Egypt,Alexandria,,Business Analyst,0.26160895824432373
414,414,Software Business Analyst,SHAWAHID ROADS INDUSTRIAL COMPANY ,Full Time,https://wuzzuf.net/jobs/p/jQzDCMYWgnLV-Software-Business-Analyst-SHAWAHID-ROADS-INDUSTRIAL-COMPANY-Cairo-Egypt,"SHAWAHID ROADS INDUSTRIAL COMPANY  - Cairo, Egypt 24 days ago",,Egypt,Cairo,,Business Analyst,0.9529338479042053
415,415,Accounting Manager,TECTRA,Full Time,https://wuzzuf.net/jobs/p/o8kybJSkqnbh-Accounting-Manager-TECTRA-Giza-Egypt,"TECTRA - Mohandessin, Giza, Egypt 12 days ago",,Egypt, Giza,Mohandessin,Business Analyst,0.3809405267238617
